mbid,artist_mb,tags_mb,listeners_lastfm
02e81a75-461f-4b9d-b635-9cc916cef9c0,Joe Budden,hip hop; soul and reggae,477360
94df7b45-d847-4ed4-8606-0cbe6e5a5573,Marques Houston,actor; hip hop; hip hop rnb and dance hall; contemporary r&b,476868
0d82f0cd-107a-403f-a726-ac7287cbea65,The Beta Band,alternative rock; scottish; british; uk; indie rock; neo-psychedelia; trip hop; indietronica; classic pop and rock,476187
9ce0515d-cc88-4df6-8a2e-d231c13cb2c2,American Authors,pop rock; folk pop,475563
848262ad-408e-469a-a7bb-13ef82622b7f,The Feeling,rock; british; uk; english; rock and indie,474999
d735497b-25f9-4503-8fb5-f50150730c18,Ane Brun,norway,474947
0ffb6573-a98e-412e-aa01-0a580e9d8b06,Elvis Costello & The Attractions,rock and indie,474861
8b07bb3d-aff5-4ce5-9f41-2872bc79320f,Cinderella,rock; hard rock,474309
8f695099-c714-4ad0-8888-36eca37fee84,Asia,rock; progressive rock; british; uk; hard rock; supergroup; english; classic pop and rock,474027
28955336-2348-488a-9381-e3a7b0107343,The Band Perry,country,473870
1f1f6737-b930-46fc-8d25-110bb99f7490,Redman,hip-hop; hip hop; new york; rapper; us; soul and reggae; hit squad,473799
e919b253-da5b-4aae-a444-6a368376a2d6,Bad Brains,punk; seen live; usa; hardcore punk; washington dc; classic pop and rock,473683
c3d6fdd5-67c5-453e-87e3-d17a00a52879,Stratovarius,metal; finnish; power metal; finland; neo-classical metal; scandinavia; scandinave; scandinavie; scandinavian; finlandais; finlande,473678
0e422e91-a42a-4b4d-8413-9baff67350f2,Billy Ocean,pop; british; uk; soul; disco; dance-pop; adult contemporary; english; trinidadian; classic pop and rock; pop soul; contemporary r&b; caribbean queen,473648
9aa0d535-3efe-468c-afda-43bd17d44641,Warrant,alternative rock; hard rock; pop rock; glam metal,472497
e9da3ed5-eb9a-4f70-a0ed-4e59e380601f,AlunaGeorge,trip-hop; electronic; indie; uk garage,472484
8a7a4e72-a099-425f-8238-80706fc1c746,Modeselektor,electronic; german; idm; electro; techno; european; rock and indie,472270
508f4f83-26dc-4d21-98d9-1a8c04d5ad4a,Jake Owen,country; country pop; contemporary country; bro-country,472160
c1e5344e-1bff-4727-9417-a4f55e41b5ff,Loreena McKennitt,folk; canadian; canada; canadien; world; celtic; new age; ethereal; celtique,471961
ebcd0bad-75ef-4203-b7b3-7af38a9ef198,Faith Evans,soul; hip hop rnb and dance hall,471476
5b9dc76b-8574-4cb5-9496-ab1bc0d35c29,Brandon Flowers,rock; synthpop; alternative,471414
6255c59a-de38-44de-b966-a3c4686f9941,Avant,contemporary r&b,470760
d03a54bc-6e07-4c04-a8d4-7fbf2bd07a01,Nils Frahm,electronic; instrumental; ambient,470192
609e7afd-3552-4102-9501-7611858ea320,Big Punisher,hip hop,470063
7f2a8098-50e3-451c-8696-c5d9f64f4762,Wire,rock; alternative rock; industrial rock; punk; punk rock; british; post-punk; new wave; uk; london; indie rock; alternative; experimental rock; art punk; english; england; classic pop and rock,469951
dbb3b771-ae77-4381-b61c-758b5b7898ec,Death,thrash metal; death metal; technical death metal; progressive death metal; florida,469893
6060d1bb-94f8-4863-89b9-425487f2f6b2,Duke Dumont,deep house; tech house; balearic beat,469869
4f6dd51e-bfd7-4153-ace7-9316d1757a57,Roots Manuva,british; hip hop; uk; dub; hiphop; english; dancehall; big dada; hip hop rnb and dance hall; uk hip hop; beatbox piano opera jam - pottsy upstairs @cosmo bar,469672
2339bc21-aa92-4850-86f0-4bb9433910c8,Butthole Surfers,punk; usa; alternative; texas,469640
381e8434-109a-439c-8acc-5d328359f2e0,The Brian Jonestown Massacre,shoegaze; indie rock; folk rock; psychedelic rock; garage rock revival; neo-psychedelia,469613
6e4277d8-7b64-44a3-b823-13bd15114e22,Puscifer,alternative rock; ambient; experimental; post-industrial; trip hop,469495
0f50beab-d77d-4f0f-ac26-0b87d3e9b11b,Roger Waters,rock; progressive rock; british; folk rock; opera; psychedelic rock; blues rock; art rock,469326
dcd95aa4-f3ff-492d-a621-8518ada0f58b,Falco,rock; synthpop; pop; 80s; german; new wave; austrian; austropop; dance-pop; pop rock; pop rap; european; rock and indie,469139
f4805b9d-68f8-438e-8f13-ec7bcb4c8581,Damien Jurado,folk,468857
9a07de5c-37e5-4907-ac77-ba9674a9bd6a,Ray J,dance-pop; bobby brakens; contemporary r&b,468518
32090ac9-6e46-47c5-b9ce-69c504a4a7bc,Cassidy,hip hop; hip hop rnb and dance hall,468392
00ef5e52-582b-4d53-a03a-bbd5b3084197,Dragonette,pop; dance; new wave; synth-pop; electropop; pop and chart,468359
c6f5969f-1f65-465c-8603-ec2d1e31e39d,Joe Walsh,rock; guitarist; american; singer-songwriter; hard rock; usa; composer; blues rock; américain; pop rock; guitariste; compositeur; rock and indie,468355
fad8967c-a327-4af5-a64a-d4de66ece652,Celldweller,industrial; drum and bass; industrial rock; industrial metal; american; experimental; usa; electro-industrial,467891
854b0687-f9fc-4109-b59f-dbe84ebc5de6,Scouting for Girls,pop and chart,467861
b004d3c7-5402-4034-be67-13eeccc7b1af,Felix da Housecat,sillyname; dance and electronica; sillyname alias,467405
8ed919fb-eaee-45a1-ba99-b3ede9ca5f1d,Pierce the Veil,post-hardcore,467331
88543892-2eef-4a6a-a84c-5b8502b80421,Rick Springfield,rock; pop; hard rock; power pop; acoustic rock; pop rock; aor,466758
d624df22-b03d-4746-ac28-a4bd72aeec26,Chimaira,hardcore; thrash metal; metal; metalcore; american; groove metal,466317
ce6d5579-1f03-4992-8189-a40f8f0489b0,Alphabeat,pop and chart,466170
550cb78b-4995-4873-baea-76ef265531f5,GZA/Genius,hip hop; hiphop; wu-tang; us; east coast hip hop; hardcore hip hop,465887
b5b89643-c488-4f39-a302-25cab31084a5,Gil Scott‐Heron,funk; soul; spoken word; jazz-funk; soul jazz; rock and indie; uk bass,465489
ae3f6a8a-c465-4707-8667-8ce0172bc417,Deep Blue Something,alternative rock; classic pop and rock,465433
ba9afaf0-ef3a-42a6-afe0-f924193629bb,Juvenile,hip hop; slow motion,465216
dbf7c761-e332-467b-b4d9-aafe06bbcf8f,G. Love & Special Sauce,rock and indie,465121
13501c7d-d181-45ba-af52-5f101d8516a0,Can,progressive rock; krautrock; german; psychedelic rock; experimental rock; european; classic pop and rock; wir sind helden,464802
a186c93d-0f30-4c56-9265-98c0eba19242,Blitzen Trapper,alternative country,464245
57c1e5ea-e08f-413a-bcb1-f4e4b675bead,Gigi D’Agostino,trance; electronic; dance; italian,464200
3997d4a6-c2bd-4191-8406-eb07f0abb5d2,Saint Etienne,rock; electronic; synthpop; alternative rock; house; british; uk; london; techno; indie pop; dance-pop; dream pop; alternative dance; indie dance; english; england; indietronica; rock and indie,464115
258f34b3-e8c3-4621-937f-ffc5a3dc9918,Junior Senior,rock and indie,463982
228af6b5-f691-4ed2-a63b-10cc6fcc1144,Thompson Twins,synthpop; pop; british; post-punk; new wave; uk; dance-pop; new romantic; english; classic pop and rock,463710
fc61dd75-880b-44ba-9ba9-c7b643d33413,Prefuse 73,instrumental; hip hop; hiphop; warp; us; dance and electronica; instrumental hip hop,463578
7754905b-8bf7-48e2-935a-03d566fec464,Moderat,electronic; idm; techno; glitch,463362
da7bb7d8-557d-4635-9ca1-e6e985525bd5,Randy Newman,rock; soundtrack; pop; folk; american; film score; film soundtrack; classic pop and rock; soundtracks; singer/songwriter; pop/rock,463109
7bb60591-46f3-4147-b692-1814a87e832e,Barry Manilow,rock; american; soft rock; popular; easy listening soundtracks and musicals,462755
05072650-4b05-4e8b-83d0-dba2576e306a,Midnight Oil,rock; alternative rock; australian; australia; classic pop and rock; australie; australien,462525
a5be6906-b6ad-43af-ae65-ec4f9aa6c40b,Armor for Sleep,indie rock; emo; pop punk; dream pop; post-hardcore,462340
f0bf4fa0-028e-452f-82d3-7d4375e105dd,Jackie Wilson,soul; northern soul; classic pop and rock; pop soul; death by pneumonia; death by heart attack; rock & roll; chicago soul; rhythm & blues,462236
f4c53778-e48d-4da4-9ddd-cc007f715d64,Alan Silvestri,soundtrack; classical; jazz; american; soundtrack composer; score; easy listening soundtracks and musicals; film composer; back to the future; score composer; not easy listening; _not_ god-damn easy listening; predator; who framed roger rabbit?,461214
c2764f38-febf-4e47-a0d7-687980aabf38,Kent,rock; pop; alternative rock; swedish; indie rock; indie; alternative; european,461083
bc1b5c95-e6d6-46b5-957a-5e8908b02c1e,Lil’ Kim,american; hip-hop; hip hop; dirty rap; hip hop rnb and dance hall,460755
cfb2b49e-a921-4171-b089-853d9fc16d2c,Shontelle,pop; contemporary r&b,460620
4c567499-3a26-40e3-9471-20feb6c73767,The Guess Who,rock; canadian; hard rock; psychedelic rock; blues rock; pop rock; garage rock; classic pop and rock; pop/rock,460334
70e6fee5-36b1-4cdb-b573-2132f9566dad,Alexandra Stan,pop; romanian; electropop; dance-pop; romanian dance-pop; romanian singer,459988
b6f69ada-cb4f-4083-913f-a00f47bfbe4b,Rosemary Clooney,pop; jazz; american; vocal jazz; cotm candidate,459258
d2b83114-af3e-4397-b570-10d81f1dd650,Trans‐Siberian Orchestra,progressive rock; symphonic metal; symphonic rock; rock opera; christmas music,459157
7771a68c-ef6a-400f-978d-64050d45a54c,Small Faces,rock; british; uk; psychedelic rock; psychedelic pop; pop rock; mod; english; classic pop and rock; rhythm & blues; british rhythm & blues,458956
d1947987-9614-49ae-bd36-8000e6b6f7d0,Parliament,funk; p-funk; psychedelic soul; funkadelic; synth funk,458815
1507b368-e660-4c15-af94-3f5603561045,Balmorhea,bowspit,458759
e9ba8ccb-505f-4e5c-b909-65998d0d35b5,Dizzy Gillespie,jazz; american; big band; bebop; vocal jazz; jazz-funk; afro-cuban jazz,458521
cbaafb20-eb74-421a-85f1-2bb6341aad23,Propellerheads,british; uk; english; rock and indie,458488
9eace815-06f3-487c-bf3a-1a817e248056,Edwin Starr,funk; soul; disco; northern soul; classic pop and rock; pop soul; psychedelic soul,458397
1c7b3786-b99a-40ab-81e4-f3056da19e13,Ike & Tina Turner,rock; blues; funk; soul; pop soul; brill building; rhythm & blues; classic r&b,458274
8c9200b8-8e05-41d5-836e-44a37905560e,Hadouken!,dance; grime; pop and chart; punky; discovered in 2010; borrowed album,458194
bf659d74-0b61-488c-8a7d-594f43bed9e0,Bo Diddley,rock; american; blues; funk; blues rock; rock and roll; electric blues; rock and indie; death by heart failure; rock & roll; rhythm & blues,457990
ed785ff1-8b1b-4bc0-8a24-dcc831013059,Martina Topley‐Bird,electronic; jazz; experimental; british; uk; britannique; female vocalists; english; trip hop; hip hop rnb and dance hall; soulful,457779
58a53082-a629-4ff1-a44d-7492d6f6e8fb,The Lemonheads,rock; alternative rock; punk; american; punk rock; usa; indie rock; rock and indie; bad,457744
e9c97fdb-9fa0-4955-9a6c-1c43e1ac3f64,Mates of State,american; usa; américain; indie pop,457412
4ac60dc3-8e50-4c70-be0e-4a4a1298f7ba,Secret Garden,norwegian; irish; folk; eurovision,456905
cd23732d-ffd2-444e-8884-53475d7ac7d9,Snap!,electronic; 90s; german; dance; eurodance; dance-pop; european; hip house; hip hop rnb and dance hall; euro house,455826
03098741-08b3-4dd7-b3f6-1b0bfa2c879c,Liars,rock; alternative rock; indie rock; experimental rock; art punk; noise rock; dance-punk; rock and indie,455645
39822e8d-f24e-4f07-b51b-28b22e59fbdb,Kreator,80s; 90s; thrash metal; 80s thrash metal; 00s; classic metal; 10s; classic thrash metal; teutonic thrash metal,455381
0f0da09c-3940-4cb5-879f-4cea28907810,Bonnie Raitt,rock; folk; blues rock; soft rock; adult contemporary; pop rock; blue-eyed soul; rock and indie; singer/songwriter,447930
97e69730-3791-423b-9770-287261588854,Alessia Cara,electropop; contemporary r&b,447846
4e60a56a-514a-4a19-a3cc-49927c96b3cb,Edward Elgar,classical; british; uk; composer; english; romance; death by intestinal cancer; the elgar society; british composer,447423
eca0569c-877e-4d72-a280-90581c2adfd5,ZHU,deep house; tech house; progressive house; uk bass,447397
f089f636-6b85-4e0e-a192-0d30ed2b44d1,Ramin Djawadi,soundtrack; ambient; german; iranian; game; video game; score; composer; epic; vgm; modern classical,447348
b5c2fdfc-d037-45b8-84f9-09ebb7ff8aa1,Cliff Richard,rock; pop; british; uk; rock and roll; eurovision; english; bland; satanic; classic pop and rock,447205
43b9b30b-f719-464a-8bf3-07c294c257b2,The J. Geils Band,rock; new wave; blues rock; pop rock; blue-eyed soul; boogie rock; rock and indie,447183
fb45c8d9-4c85-4edf-b41b-af69ad344735,Hey Monday,pop; pop rock; pop punk; emo-pop; post-emo,447182
e7ae37b1-624f-47b9-bf4f-53b52ef19528,Israel Kamakawiwoʻole,hawaiian; reggae; hawaiian music,447024
f6acd23a-56fd-439e-a69a-99af379d4411,American Hi-Fi,rock; alternative rock; punk; punk rock; alternative; pop punk; classic pop and rock,446994
3d254f1e-7d18-431b-baeb-68e57695dfdb,Blood Orange,folk; funk; country; soul; baroque pop; indie pop; post-hardcore,446029
98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,electronic; synthpop; pop; 80s; german; eurodance; hi-nrg; euro disco; italodisco; european,445973
efdbd3b1-2d20-4cea-af46-dffbc1e7daba,Lights,singer; canada; cananda,445854
d39f9276-32c1-4b84-9389-d77dbc3801ae,Montgomery Gentry,country,445792
66f0dcaa-1680-4ef3-9b63-8b2ac24d0b58,Scars on Broadway,rock and indie,445766
c7788fba-e635-4d8b-a937-01a68ab154e3,Lagwagon,punk; usa,445543
c03e2388-9e1b-4b78-8194-28c0d6ca19a0,Method Man & Redman,hip hop; hiphop; wu-tang; us; hip hop rnb and dance hall,445478
9478e346-7c52-4780-9555-3d1577f0b905,Me First and the Gimme Gimmes,punk; punk rock; covers; usa; punk covers,445057
42884e27-dfb8-453d-990f-2ffd90bc2d1a,Refused,hardcore; punk; sweden; vegan; hardcore punk; rock and indie; power rock,444920
aa62b28e-b6d4-4086-91d4-e5fac1ed56f3,Royal Blood,grunge; hard rock; blues rock; garage rock,444423
aaae25bf-c794-45d7-bab7-cdc7c655bfa6,Broadcast,british; uk; english; birmingham; warp; classic pop and rock; sleepy dreamy,444014
407592bd-6b6e-4803-80fd-f17e59446734,Lonestar,pop; country; country rock; pop rock; country pop; contemporary country,443957
3cc3942d-bbfc-446d-a8f4-f0e1e238ca86,Foghat,rock; hard rock; blues rock; pop rock; boogie rock; rock & roll,443850
8e9516ba-f417-47dd-a8a5-8998b94553f8,Candlebox,rock; alternative rock; grunge; post-grunge,443591
4bc9e8c3-7eae-454f-a56c-bccf96f3926b,Sammy Davis Jr.,jazz; death by throat cancer,443215
deeea939-7f89-4762-b09f-79269cd70d3b,Queensrÿche,heavy metal; progressive metal; metal; american; hard rock; rock and indie; gratuitous heavy metal umlaut,442607
0e990816-cb3e-4930-a2eb-77909e42cd66,Eddie Money,rock,442265
5e7a7026-dfc5-4aba-8496-95140716f3db,Slash,heavy metal; blues; hardrock; slash,442126
557ac15e-7800-44c3-bb62-d4ab34ac1e28,Los Hermanos,rock; folk; brazilian; folk-rock,441970
28f93e8a-43fa-4cfb-aea5-11252ff937ab,The Verve Pipe,alternative rock; indie rock; post-grunge; pop rock,441850
ec863030-7c13-45a3-a025-a69195d3a020,Steve Earle,folk,441643
535707ce-ad97-4b73-946e-9ca27869fd3c,Datarock,rock; electronic; electro rock; rock and indie,441601
2e700147-56a3-416b-a95d-381ea42f947f,Slade,rock; british; uk; hard rock; glam rock; pop rock; english; aor; classic pop and rock; christmas music,440863
b0a55bd8-60c7-45c1-b78e-f20e4c8adba1,Martina McBride,country; country pop; contemporary country,440209
01ab4dea-a4eb-419c-ae2b-dd0b7bc78883,Delphic,alternative dance; manchester,439747
64f9c914-74a0-4f6b-8589-6261851b0ab9,Lou Bega,pop; german; dance-pop; latin pop; european; mambo,439747
c7732cf8-e9a1-46f1-9133-84d930f3187a,Jedi Mind Tricks,american; hip-hop; hip hop; underground hip-hop; hardcore hip-hop,439201
022589ac-7177-460d-a178-9976cf70e29f,Freddie Mercury,rock; british; uk; english; asian; british asian; classic pop and rock,438940
170d6637-36e0-49dd-a225-c4fd5b77a285,Hardwell,trance; deep house; progressive house; electro house,438927
24e36781-1f4a-40af-bd18-c5de61f10c66,Girl Talk,experimental; hip hop; glitch; mashup; plunderphonics,438886
2449300a-6ca7-45da-8102-22789d256475,Kamelot,heavy metal; progressive metal; metal; power metal; symphonic metal; symphonic power metal,438622
c73d651d-87c9-4c5e-8abb-4ec9c4077241,Seu Jorge,brazilian; south american; rock and indie,438583
8c7a8406-f15a-408d-b0f6-23be813bdddc,Faces,rock; british; uk; hard rock; folk rock; blues rock; boogie rock; english; classic pop and rock; max,438335
462a85b4-83ac-4164-86b3-e5ac6a7ec040,Tokio Hotel,german; electropop; pop rock; teen pop; emo-pop; post-emo,438281
cf8b3b8c-118e-4136-8d1d-c37091173413,Meshuggah,progressive metal; thrash metal; metal; death metal; rock and indie; djent,438110
ad386705-fb8c-40ec-94d7-e690e079e979,Menomena,american; usa; indie rock; américain,437874
49c48b7f-1ff1-4f02-a1aa-ca1254b46ef2,Harry Belafonte,pop; american; blues; contemporary folk; classic pop and rock; calypso; traditional pop; mento,437196
77d21c13-846f-4f48-9546-873949eff6ae,The Damned,rock; progressive rock; punk; punk rock; british; seen live; post-punk; new wave; uk; gothic rock; english; england; classic pop and rock,437120
5ff6314c-5e85-48c8-8083-6572dc8e9b66,Jae Millz,hip hop,437090
25607613-aceb-445a-8519-83a2ee0f8402,Marc Anthony,rock; pop; american; salsa; ballad; latin pop; latin,436511
4883523d-fc0e-4d0d-802c-91379e767083,The Hold Steady,indie rock; indie; rock and indie,436184
10ccb5d8-f9d5-4954-9441-3419b522a214,Olivia Newton‐John,australian; british; classic pop and rock,436160
1bc41dff-5397-4c53-bb50-469d2c277197,The Dillinger Escape Plan,metal; math; mathcore; rock and indie; jazzmetal,436045
f19d3d49-be22-4ca6-9903-64d86984fbf2,Village People,disco; lol,435990
5e521e8c-0ab2-44c4-8fd8-14d8d3321265,Isis,post-rock; progressive metal; psychedelic rock; post-hardcore; sludge metal; post-metal; atmospheric sludge; rock and indie; atmospheric sludge metal; post-core,433389
830e5c4e-6b7d-431d-86ab-00c751281dc5,5 Seconds of Summer,pop; power pop; pop rock; pop punk; boy band,433095
91ad641b-3b6f-4220-8352-f3f5f909d4e0,DJ Jazzy Jeff,hip hop; hip hop rnb and dance hall; jazz hop,433093
21d177ba-3d51-461e-9b3f-ad9a80b419dc,Big Star,power pop; pop rock; folk pop; classic pop and rock; christmas music,432778
87199477-b0df-4ead-84ee-9b54b4abfc3d,ABC,synthpop; pop; new wave; dance-pop; new romantic; classic pop and rock; sophisti-pop,432656
086c1936-9eaa-4091-b140-ad33a51a3b71,Burl Ives,american; classic pop and rock,432463
fc01cdec-f2e3-4d43-a1f7-7945ca43618c,Sofa Surfers,electronic; dance,432453
8d50cd20-34f2-4abe-ba16-0759ee0fb9f5,Sharon Jones and the Dap‐Kings,classic pop and rock,431999
d2e123d0-c53e-4444-a52a-efeff44953c7,DJ Cam,instrumental; hip hop; instrumental hip hop,431965
a66cc38c-e6cd-4725-a8fd-7d32b998347f,DeVotchKa,world,430313
5894dac5-0260-4175-b36e-e34680a859d6,Angelo Badalamenti,soundtrack; american; film score; film soundtrack; soundtracks; television music,430066
35ef61ca-43db-4772-ba27-0489e9ebcb69,Emmylou Harris,folk,429692
feea8ed3-eb47-44d6-a480-f6ee85d95411,Katy B,electronic; dubstep; rnb; uk garage; uk funky,429526
64585ad9-a908-422f-b675-8ab7386d5164,Rednex,swedish; eurodance; european,399464
6e64cbfa-1a60-450e-81f4-c044c868ab24,Ensiferum,folk metal; viking metal; rock band,399314
